2026-02-15 10:32:45 | WARNING | [MEDIUM] ANOMALY:PORT_SCAN | Source: 203.0.113.42 | Dest: 10.0.1.50:22 | Port scan detected from 203.0.113.42: 25 unique ports accessed (22, 23, 80, 443, 3306, ...)
2026-02-15 10:44:33 | WARNING | [MEDIUM] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 10:44:33 | WARNING | [MEDIUM] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 10:44:39 | ERROR | [HIGH] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 10:44:39 | ERROR | [HIGH] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 10:44:43 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 10:44:43 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 10:44:47 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 10:44:47 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 10:44:49 | WARNING | [MEDIUM] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 10:44:49 | WARNING | [MEDIUM] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 10:44:55 | WARNING | [MEDIUM] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 10:44:55 | WARNING | [MEDIUM] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 10:45:23 | WARNING | [MEDIUM] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 10:45:23 | WARNING | [MEDIUM] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 10:45:25 | WARNING | [MEDIUM] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 10:45:25 | WARNING | [MEDIUM] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 10:45:59 | ERROR | [HIGH] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 10:45:59 | ERROR | [HIGH] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 10:46:14 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 10:46:14 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 10:46:24 | ERROR | [HIGH] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 10:46:24 | ERROR | [HIGH] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 10:46:34 | WARNING | [MEDIUM] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 10:46:34 | WARNING | [MEDIUM] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 10:46:52 | WARNING | [MEDIUM] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 10:46:52 | WARNING | [MEDIUM] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 10:47:50 | WARNING | [MEDIUM] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 10:47:50 | WARNING | [MEDIUM] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 10:48:26 | ERROR | [HIGH] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 10:48:26 | ERROR | [HIGH] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 10:48:34 | WARNING | [MEDIUM] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 10:48:34 | WARNING | [MEDIUM] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 10:48:36 | ERROR | [HIGH] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 10:48:36 | ERROR | [HIGH] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 10:48:52 | WARNING | [MEDIUM] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 10:48:52 | WARNING | [MEDIUM] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 10:48:56 | WARNING | [MEDIUM] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 10:48:56 | WARNING | [MEDIUM] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 10:49:16 | ERROR | [HIGH] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 10:49:16 | ERROR | [HIGH] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 10:49:19 | ERROR | [HIGH] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 10:49:19 | ERROR | [HIGH] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 10:49:24 | ERROR | [HIGH] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 10:49:24 | ERROR | [HIGH] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 10:49:58 | WARNING | [MEDIUM] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 10:49:58 | WARNING | [MEDIUM] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 10:50:09 | CRITICAL | [CRITICAL] ANOMALY:CONNECTION_FLOOD | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | DDoS/Connection flood: 500+ connections from 198.51.100.15 in 60s
2026-02-15 10:50:09 | CRITICAL | [CRITICAL] ANOMALY:CONNECTION_FLOOD | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | DDoS/Connection flood: 500+ connections from 198.51.100.15 in 60s
2026-02-15 10:50:10 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 10:50:10 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 10:50:14 | ERROR | [HIGH] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 10:50:14 | ERROR | [HIGH] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 10:50:18 | WARNING | [MEDIUM] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 10:50:18 | WARNING | [MEDIUM] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 10:50:20 | WARNING | [MEDIUM] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 10:50:20 | WARNING | [MEDIUM] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 10:50:25 | WARNING | [MEDIUM] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 10:50:25 | WARNING | [MEDIUM] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 10:50:53 | WARNING | [MEDIUM] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 10:50:53 | WARNING | [MEDIUM] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 10:51:17 | WARNING | [MEDIUM] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 10:51:17 | WARNING | [MEDIUM] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 10:51:37 | ERROR | [HIGH] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 10:51:37 | ERROR | [HIGH] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 10:51:39 | WARNING | [MEDIUM] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 10:51:39 | WARNING | [MEDIUM] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 10:51:47 | WARNING | [MEDIUM] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 10:51:47 | WARNING | [MEDIUM] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 10:51:52 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 10:51:52 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 10:52:01 | ERROR | [HIGH] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 10:52:01 | ERROR | [HIGH] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 10:52:25 | WARNING | [MEDIUM] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 10:52:25 | WARNING | [MEDIUM] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 10:53:15 | ERROR | [HIGH] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 10:53:15 | ERROR | [HIGH] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 10:53:19 | ERROR | [HIGH] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 10:53:19 | ERROR | [HIGH] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 10:53:32 | ERROR | [HIGH] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 10:53:32 | ERROR | [HIGH] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 10:53:50 | ERROR | [HIGH] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 10:53:50 | ERROR | [HIGH] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 10:54:13 | ERROR | [HIGH] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 10:54:13 | ERROR | [HIGH] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 10:54:21 | WARNING | [MEDIUM] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 10:54:21 | WARNING | [MEDIUM] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 10:54:25 | ERROR | [HIGH] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 10:54:25 | ERROR | [HIGH] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 10:55:06 | WARNING | [MEDIUM] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 10:55:06 | WARNING | [MEDIUM] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 10:55:08 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 10:55:08 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 10:55:26 | WARNING | [MEDIUM] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 10:55:26 | WARNING | [MEDIUM] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 10:55:35 | CRITICAL | [CRITICAL] ANOMALY:CONNECTION_FLOOD | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | DDoS/Connection flood: 500+ connections from 198.51.100.15 in 60s
2026-02-15 10:55:35 | CRITICAL | [CRITICAL] ANOMALY:CONNECTION_FLOOD | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | DDoS/Connection flood: 500+ connections from 198.51.100.15 in 60s
2026-02-15 10:56:02 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 10:56:02 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 10:56:06 | WARNING | [MEDIUM] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 10:56:06 | WARNING | [MEDIUM] LIVE:SQL Injection | Source: 10.99.88.12 | Dest: 10.0.1.50:80 | Simulated live stream: SQL Injection from 10.99.88.12
2026-02-15 10:56:08 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 10:56:08 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 10:56:20 | ERROR | [HIGH] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 10:56:20 | ERROR | [HIGH] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 10:56:22 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 10:56:22 | WARNING | [MEDIUM] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 10:56:38 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 10:56:38 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 10:56:48 | ERROR | [HIGH] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 10:56:48 | ERROR | [HIGH] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 10:56:58 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 10:56:58 | ERROR | [HIGH] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 10:57:04 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 10:57:04 | ERROR | [HIGH] LIVE:Brute Force | Source: 192.0.2.77 | Dest: 10.0.1.50:80 | Simulated live stream: Brute Force from 192.0.2.77
2026-02-15 10:57:06 | WARNING | [MEDIUM] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 10:57:06 | WARNING | [MEDIUM] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 10:57:16 | WARNING | [MEDIUM] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 10:57:16 | WARNING | [MEDIUM] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 10:57:24 | ERROR | [HIGH] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 10:57:24 | ERROR | [HIGH] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 10:57:28 | ERROR | [HIGH] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 10:57:28 | ERROR | [HIGH] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 10:57:42 | WARNING | [MEDIUM] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 10:57:42 | WARNING | [MEDIUM] LIVE:Port Scan | Source: 203.0.113.42 | Dest: 10.0.1.50:80 | Simulated live stream: Port Scan from 203.0.113.42
2026-02-15 10:57:46 | ERROR | [HIGH] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 10:57:46 | ERROR | [HIGH] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 10:58:00 | WARNING | [MEDIUM] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 10:58:00 | WARNING | [MEDIUM] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 10:58:02 | ERROR | [HIGH] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 10:58:02 | ERROR | [HIGH] LIVE:DNS Tunneling | Source: 10.0.0.99 | Dest: 10.0.1.50:80 | Simulated live stream: DNS Tunneling from 10.0.0.99
2026-02-15 10:58:25 | WARNING | [MEDIUM] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 10:58:25 | WARNING | [MEDIUM] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 10:58:40 | ERROR | [HIGH] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 10:58:40 | ERROR | [HIGH] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 10:58:46 | WARNING | [MEDIUM] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 10:58:46 | WARNING | [MEDIUM] LIVE:Buffer Overflow | Source: 192.168.100.200 | Dest: 10.0.1.50:80 | Simulated live stream: Buffer Overflow from 192.168.100.200
2026-02-15 10:58:50 | WARNING | [MEDIUM] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 10:58:50 | WARNING | [MEDIUM] LIVE:XSS | Source: 172.16.55.33 | Dest: 10.0.1.50:80 | Simulated live stream: XSS from 172.16.55.33
2026-02-15 10:58:51 | WARNING | [MEDIUM] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 10:58:51 | WARNING | [MEDIUM] LIVE:Malware C2 | Source: 45.33.22.11 | Dest: 10.0.1.50:80 | Simulated live stream: Malware C2 from 45.33.22.11
2026-02-15 10:59:03 | ERROR | [HIGH] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
2026-02-15 10:59:03 | ERROR | [HIGH] LIVE:DDoS | Source: 198.51.100.15 | Dest: 10.0.1.50:80 | Simulated live stream: DDoS from 198.51.100.15
